Amount,Category,Reason,Mood,Date,User ID
410133,Tersier,Terencana,Buruk,2032-06-30,4
610096,Sekunder,Luxury,Buruk,2032-07-01,19
332620,Tersier,Kewajiban,Tidak Baik,2032-07-02,6
107103,Sekunder,Luxury,Baik,2032-07-03,20
435116,Tersier,Terencana,Senang,2032-07-04,2
558750,Sekunder,Esensial,Baik,2032-07-05,6
502230,Tidak Terduga,Terencana,Buruk,2032-07-06,6
831535,Tersier,Esensial,Tidak Baik,2032-07-07,3
606566,Tersier,Terencana,Senang,2032-07-08,12
323308,Primer,Sial,Baik,2032-07-09,10
895401,Sekunder,Irasional,Tidak Baik,2032-07-10,8
683516,Tersier,Esensial,Baik,2032-07-11,20
743449,Tersier,Terencana,Senang,2032-07-12,2
670725,Tidak Terduga,Terencana,Senang,2032-07-13,9
154582,Sekunder,Esensial,Tidak Baik,2032-07-14,9
164913,Sekunder,Esensial,Senang,2032-07-15,18
131377,Tersier,Sial,Buruk,2032-07-16,19
443037,Sekunder,Sial,Baik,2032-07-17,2
421326,Sekunder,Sial,Tidak Baik,2032-07-18,19
863510,Sekunder,Gaya Hidup,Senang,2032-07-19,8
385556,Sekunder,Sial,Tidak Baik,2032-07-20,6
614929,Sekunder,Kewajiban,Baik,2032-07-21,6
413366,Primer,Esensial,Baik,2032-07-22,12
821638,Primer,Luxury,Tidak Baik,2032-07-23,7
181275,Tersier,Esensial,Buruk,2032-07-24,8
238727,Sekunder,Gaya Hidup,Baik,2032-07-25,7
661728,Tidak Terduga,Gaya Hidup,Senang,2032-07-26,6
563853,Tersier,Gaya Hidup,Baik,2032-07-27,1
450884,Tersier,Kewajiban,Tidak Baik,2032-07-28,6
554369,Sekunder,Irasional,Tidak Baik,2032-07-29,8
72210,Sekunder,Kewajiban,Buruk,2032-07-30,12
77504,Primer,Esensial,Senang,2032-07-31,3
70804,Tersier,Sial,Senang,2032-08-01,2
173693,Tersier,Esensial,Baik,2032-08-02,5
778255,Sekunder,Luxury,Tidak Baik,2032-08-03,12
379218,Tersier,Kewajiban,Baik,2032-08-04,11
873019,Tidak Terduga,Terencana,Buruk,2032-08-05,12
526756,Sekunder,Teratur,Senang,2032-08-06,2
574559,Tersier,Esensial,Senang,2032-08-07,4
509187,Primer,Luxury,Baik,2032-08-08,20
186175,Primer,Luxury,Buruk,2032-08-09,8
665710,Tidak Terduga,Gaya Hidup,Senang,2032-08-10,11
966516,Tidak Terduga,Luxury,Baik,2032-08-11,10
570546,Sekunder,Esensial,Tidak Baik,2032-08-12,11
176570,Tidak Terduga,Irasional,Baik,2032-08-13,2
373897,Tersier,Irasional,Buruk,2032-08-14,8
672848,Sekunder,Esensial,Tidak Baik,2032-08-15,13
364002,Primer,Kewajiban,Tidak Baik,2032-08-16,19
200395,Tersier,Teratur,Tidak Baik,2032-08-17,17
442042,Tersier,Gaya Hidup,Buruk,2032-08-18,18
676447,Tidak Terduga,Terencana,Tidak Baik,2032-08-19,18
805232,Tersier,Kewajiban,Baik,2032-08-20,10
913532,Sekunder,Gaya Hidup,Baik,2032-08-21,7
343769,Tidak Terduga,Sial,Senang,2032-08-22,20
652565,Tersier,Esensial,Tidak Baik,2032-08-23,7
382713,Primer,Terencana,Senang,2032-08-24,8
561958,Tidak Terduga,Teratur,Baik,2032-08-25,7
898524,Primer,Irasional,Senang,2032-08-26,6
564473,Sekunder,Gaya Hidup,Baik,2032-08-27,10
588198,Primer,Esensial,Buruk,2032-08-28,8
543641,Tersier,Terencana,Senang,2032-08-29,13
773167,Primer,Terencana,Buruk,2032-08-30,6
620268,Tidak Terduga,Luxury,Senang,2032-08-31,19
344353,Sekunder,Kewajiban,Tidak Baik,2032-09-01,14
527960,Tidak Terduga,Luxury,Baik,2032-09-02,5
885374,Tersier,Sial,Buruk,2032-09-03,1
47445,Primer,Kewajiban,Baik,2032-09-04,18
416251,Tersier,Sial,Buruk,2032-09-05,1
377329,Primer,Kewajiban,Tidak Baik,2032-09-06,12
736537,Sekunder,Kewajiban,Senang,2032-09-07,19
144928,Sekunder,Kewajiban,Baik,2032-09-08,18
466774,Tersier,Gaya Hidup,Senang,2032-09-09,8
642056,Sekunder,Kewajiban,Buruk,2032-09-10,4
352623,Primer,Gaya Hidup,Senang,2032-09-11,5
865457,Primer,Luxury,Buruk,2032-09-12,9
972425,Tidak Terduga,Esensial,Buruk,2032-09-13,9
790557,Primer,Gaya Hidup,Senang,2032-09-14,3
944462,Tidak Terduga,Esensial,Buruk,2032-09-15,6
751466,Sekunder,Teratur,Baik,2032-09-16,19
689827,Tidak Terduga,Luxury,Baik,2032-09-17,2
57941,Tersier,Sial,Baik,2032-09-18,15
655905,Primer,Kewajiban,Tidak Baik,2032-09-19,11
527643,Tersier,Teratur,Senang,2032-09-20,20
308428,Tidak Terduga,Terencana,Tidak Baik,2032-09-21,13
717436,Sekunder,Teratur,Tidak Baik,2032-09-22,11
850934,Tidak Terduga,Gaya Hidup,Tidak Baik,2032-09-23,20
843864,Tersier,Terencana,Baik,2032-09-24,20
636574,Tidak Terduga,Esensial,Senang,2032-09-25,20
635693,Tersier,Irasional,Baik,2032-09-26,5
268596,Primer,Terencana,Tidak Baik,2032-09-27,2
786442,Tersier,Gaya Hidup,Senang,2032-09-28,4
83849,Tersier,Terencana,Baik,2032-09-29,5
641868,Tersier,Gaya Hidup,Senang,2032-09-30,8
533787,Tersier,Luxury,Senang,2032-10-01,16
208794,Tidak Terduga,Irasional,Senang,2032-10-02,13
579697,Primer,Teratur,Tidak Baik,2032-10-03,7
689580,Sekunder,Teratur,Buruk,2032-10-04,3
786215,Tidak Terduga,Terencana,Buruk,2032-10-05,16
679840,Tidak Terduga,Teratur,Buruk,2032-10-06,15
842233,Tidak Terduga,Gaya Hidup,Tidak Baik,2032-10-07,10
912027,Tersier,Terencana,Buruk,2032-10-08,19
428658,Sekunder,Terencana,Tidak Baik,2032-10-09,12
184954,Tidak Terduga,Sial,Senang,2032-10-10,9
891574,Tidak Terduga,Terencana,Tidak Baik,2032-10-11,6
743793,Sekunder,Kewajiban,Buruk,2032-10-12,3
283961,Primer,Sial,Tidak Baik,2032-10-13,1
63104,Sekunder,Luxury,Tidak Baik,2032-10-14,13
630383,Sekunder,Luxury,Tidak Baik,2032-10-15,6
764549,Tersier,Luxury,Buruk,2032-10-16,20
145233,Tidak Terduga,Sial,Baik,2032-10-17,9
230051,Tersier,Gaya Hidup,Baik,2032-10-18,3
49857,Primer,Esensial,Tidak Baik,2032-10-19,19
492462,Tidak Terduga,Irasional,Buruk,2032-10-20,7
358930,Primer,Gaya Hidup,Senang,2032-10-21,15
469122,Primer,Teratur,Baik,2032-10-22,11
188787,Tidak Terduga,Irasional,Tidak Baik,2032-10-23,20
463020,Tersier,Luxury,Buruk,2032-10-24,4
754042,Tidak Terduga,Terencana,Buruk,2032-10-25,19
243795,Sekunder,Teratur,Senang,2032-10-26,5
460311,Tidak Terduga,Luxury,Senang,2032-10-27,6
556195,Sekunder,Terencana,Senang,2032-10-28,13
842617,Sekunder,Kewajiban,Senang,2032-10-29,15
671181,Sekunder,Teratur,Senang,2032-10-30,3
995236,Tidak Terduga,Terencana,Senang,2032-10-31,8
524514,Tersier,Teratur,Senang,2032-11-01,4
945215,Tidak Terduga,Sial,Baik,2032-11-02,16
919587,Primer,Terencana,Senang,2032-11-03,12
801581,Tersier,Esensial,Buruk,2032-11-04,8
792736,Tersier,Kewajiban,Baik,2032-11-05,13
95306,Tidak Terduga,Gaya Hidup,Senang,2032-11-06,5
770058,Tidak Terduga,Sial,Buruk,2032-11-07,14
174789,Sekunder,Gaya Hidup,Buruk,2032-11-08,9
573878,Primer,Sial,Tidak Baik,2032-11-09,16
247413,Primer,Luxury,Senang,2032-11-10,11
618132,Sekunder,Luxury,Buruk,2032-11-11,5
370839,Tersier,Irasional,Baik,2032-11-12,17
724395,Tersier,Esensial,Buruk,2032-11-13,13
531608,Tidak Terduga,Luxury,Senang,2032-11-14,9
581002,Primer,Kewajiban,Senang,2032-11-15,13
425129,Tersier,Luxury,Senang,2032-11-16,4
358993,Tidak Terduga,Esensial,Tidak Baik,2032-11-17,5
211594,Sekunder,Gaya Hidup,Buruk,2032-11-18,1
511992,Tidak Terduga,Irasional,Senang,2032-11-19,20
986431,Sekunder,Sial,Baik,2032-11-20,14
589024,Primer,Luxury,Senang,2032-11-21,4
388955,Primer,Luxury,Senang,2032-11-22,15
602808,Tersier,Kewajiban,Tidak Baik,2032-11-23,8
401496,Tidak Terduga,Gaya Hidup,Senang,2032-11-24,1
738699,Primer,Luxury,Buruk,2032-11-25,1
839489,Tersier,Terencana,Senang,2032-11-26,19
939801,Tidak Terduga,Gaya Hidup,Baik,2032-11-27,19
785944,Tidak Terduga,Sial,Senang,2032-11-28,6
743813,Tersier,Gaya Hidup,Buruk,2032-11-29,18
704558,Tidak Terduga,Esensial,Buruk,2032-11-30,9
872690,Primer,Sial,Senang,2032-12-01,11
756991,Tersier,Sial,Baik,2032-12-02,5
307203,Primer,Irasional,Senang,2032-12-03,9
669711,Tersier,Irasional,Buruk,2032-12-04,2
537699,Sekunder,Sial,Baik,2032-12-05,7
231603,Primer,Teratur,Tidak Baik,2032-12-06,6
288494,Sekunder,Terencana,Senang,2032-12-07,4
322559,Tersier,Luxury,Senang,2032-12-08,3
615196,Tidak Terduga,Luxury,Tidak Baik,2032-12-09,12
342999,Sekunder,Sial,Tidak Baik,2032-12-10,8
265790,Tersier,Irasional,Tidak Baik,2032-12-11,11
342071,Sekunder,Terencana,Buruk,2032-12-12,12
838634,Primer,Esensial,Tidak Baik,2032-12-13,1
333042,Tersier,Teratur,Baik,2032-12-14,11
769142,Tersier,Kewajiban,Buruk,2032-12-15,4
247346,Tidak Terduga,Irasional,Baik,2032-12-16,9
753769,Tersier,Irasional,Senang,2032-12-17,7
769233,Primer,Terencana,Baik,2032-12-18,5
542756,Tersier,Irasional,Senang,2032-12-19,4
362441,Tersier,Esensial,Senang,2032-12-20,19
533110,Primer,Gaya Hidup,Buruk,2032-12-21,4
395746,Sekunder,Gaya Hidup,Baik,2032-12-22,10
617713,Sekunder,Terencana,Tidak Baik,2032-12-23,8
864042,Primer,Teratur,Tidak Baik,2032-12-24,2
786719,Sekunder,Gaya Hidup,Buruk,2032-12-25,17
316741,Tersier,Gaya Hidup,Buruk,2032-12-26,15
331769,Tersier,Luxury,Buruk,2032-12-27,16
157794,Tersier,Esensial,Tidak Baik,2032-12-28,19
631334,Tersier,Kewajiban,Buruk,2032-12-29,15
739489,Tersier,Terencana,Senang,2032-12-30,5
599576,Primer,Gaya Hidup,Baik,2032-12-31,9
428138,Tersier,Luxury,Senang,2033-01-01,15
969272,Sekunder,Sial,Senang,2033-01-02,20
443697,Primer,Irasional,Tidak Baik,2033-01-03,5
888130,Sekunder,Gaya Hidup,Baik,2033-01-04,12
391899,Tersier,Sial,Baik,2033-01-05,9
840616,Tersier,Esensial,Buruk,2033-01-06,5
873700,Tidak Terduga,Gaya Hidup,Baik,2033-01-07,5
183591,Tidak Terduga,Teratur,Buruk,2033-01-08,3
334561,Tersier,Gaya Hidup,Tidak Baik,2033-01-09,17
74109,Sekunder,Terencana,Buruk,2033-01-10,18
331602,Primer,Terencana,Buruk,2033-01-11,8
778831,Sekunder,Kewajiban,Buruk,2033-01-12,9
112868,Sekunder,Gaya Hidup,Baik,2033-01-13,11
393188,Sekunder,Teratur,Senang,2033-01-14,18
998894,Sekunder,Teratur,Tidak Baik,2033-01-15,4
493864,Primer,Irasional,Senang,2033-01-16,19
717836,Tidak Terduga,Kewajiban,Baik,2033-01-17,6
298900,Tidak Terduga,Teratur,Baik,2033-01-18,1
813641,Primer,Gaya Hidup,Buruk,2033-01-19,10
532351,Primer,Luxury,Senang,2033-01-20,18
254381,Sekunder,Esensial,Senang,2033-01-21,16
241883,Primer,Sial,Senang,2033-01-22,16
898170,Tidak Terduga,Gaya Hidup,Tidak Baik,2033-01-23,2
594739,Tersier,Luxury,Buruk,2033-01-24,14
314303,Tersier,Kewajiban,Buruk,2033-01-25,16
619318,Tersier,Sial,Buruk,2033-01-26,13
759988,Sekunder,Irasional,Senang,2033-01-27,19
314815,Tidak Terduga,Teratur,Tidak Baik,2033-01-28,7
173941,Tersier,Sial,Tidak Baik,2033-01-29,7
144532,Sekunder,Irasional,Senang,2033-01-30,8
675584,Tersier,Sial,Senang,2033-01-31,6
806880,Primer,Teratur,Senang,2033-02-01,19
645336,Primer,Kewajiban,Senang,2033-02-02,19
280905,Sekunder,Irasional,Buruk,2033-02-03,18
284235,Sekunder,Gaya Hidup,Buruk,2033-02-04,14
83231,Sekunder,Luxury,Buruk,2033-02-05,12
732371,Sekunder,Gaya Hidup,Senang,2033-02-06,4
979154,Tersier,Irasional,Tidak Baik,2033-02-07,12
586837,Sekunder,Luxury,Senang,2033-02-08,20
266633,Sekunder,Terencana,Senang,2033-02-09,2
698933,Sekunder,Irasional,Tidak Baik,2033-02-10,6
274146,Primer,Irasional,Baik,2033-02-11,11
85040,Tidak Terduga,Kewajiban,Senang,2033-02-12,15
135065,Primer,Luxury,Tidak Baik,2033-02-13,18
463377,Primer,Sial,Senang,2033-02-14,10
376337,Primer,Esensial,Tidak Baik,2033-02-15,14
782204,Tidak Terduga,Teratur,Baik,2033-02-16,9
525351,Tidak Terduga,Gaya Hidup,Senang,2033-02-17,2
135428,Primer,Teratur,Tidak Baik,2033-02-18,17
744281,Sekunder,Luxury,Baik,2033-02-19,11
838206,Primer,Luxury,Senang,2033-02-20,17
174144,Primer,Luxury,Tidak Baik,2033-02-21,12
35433,Primer,Esensial,Senang,2033-02-22,17
607086,Tidak Terduga,Irasional,Tidak Baik,2033-02-23,17
195613,Primer,Kewajiban,Buruk,2033-02-24,7
456673,Tersier,Teratur,Buruk,2033-02-25,18
714607,Primer,Gaya Hidup,Buruk,2033-02-26,6
953425,Primer,Sial,Baik,2033-02-27,11
951068,Tersier,Teratur,Senang,2033-02-28,14
528807,Primer,Esensial,Baik,2033-03-01,16
530641,Primer,Teratur,Buruk,2033-03-02,5
712139,Primer,Terencana,Buruk,2033-03-03,13
239144,Sekunder,Irasional,Senang,2033-03-04,6
822630,Sekunder,Kewajiban,Buruk,2033-03-05,1
331198,Sekunder,Luxury,Buruk,2033-03-06,17
366768,Tersier,Irasional,Tidak Baik,2033-03-07,9
329279,Primer,Gaya Hidup,Senang,2033-03-08,13
707273,Primer,Irasional,Buruk,2033-03-09,16
92036,Sekunder,Gaya Hidup,Buruk,2033-03-10,5
982040,Tersier,Terencana,Senang,2033-03-11,19
836066,Tersier,Terencana,Baik,2033-03-12,6
123806,Tersier,Irasional,Baik,2033-03-13,12
713984,Sekunder,Sial,Buruk,2033-03-14,10
632022,Sekunder,Esensial,Tidak Baik,2033-03-15,7
273500,Primer,Terencana,Senang,2033-03-16,11
591147,Primer,Irasional,Buruk,2033-03-17,12
804568,Primer,Gaya Hidup,Buruk,2033-03-18,3
788243,Sekunder,Gaya Hidup,Tidak Baik,2033-03-19,19
921638,Sekunder,Irasional,Baik,2033-03-20,13
69110,Tersier,Kewajiban,Baik,2033-03-21,6
987590,Sekunder,Sial,Baik,2033-03-22,18
996232,Primer,Kewajiban,Tidak Baik,2033-03-23,6
213568,Primer,Luxury,Buruk,2033-03-24,6
468184,Sekunder,Kewajiban,Baik,2033-03-25,6
955100,Tidak Terduga,Irasional,Baik,2033-03-26,12
908292,Tersier,Esensial,Tidak Baik,2033-03-27,1
214327,Sekunder,Gaya Hidup,Senang,2033-03-28,4
994306,Tidak Terduga,Luxury,Buruk,2033-03-29,18
68105,Primer,Gaya Hidup,Senang,2033-03-30,6
906822,Sekunder,Irasional,Senang,2033-03-31,12
446278,Tersier,Sial,Tidak Baik,2033-04-01,13
856236,Tidak Terduga,Esensial,Baik,2033-04-02,6
549447,Tidak Terduga,Sial,Buruk,2033-04-03,10
225361,Sekunder,Irasional,Baik,2033-04-04,15
815386,Sekunder,Irasional,Senang,2033-04-05,6
944663,Tidak Terduga,Esensial,Baik,2033-04-06,18
333528,Primer,Terencana,Buruk,2033-04-07,14
949331,Tersier,Irasional,Senang,2033-04-08,7
69286,Primer,Terencana,Buruk,2033-04-09,19
39717,Tidak Terduga,Kewajiban,Baik,2033-04-10,9
342886,Primer,Sial,Senang,2033-04-11,6
625551,Sekunder,Luxury,Senang,2033-04-12,1
662063,Tidak Terduga,Sial,Buruk,2033-04-13,3
142512,Tersier,Luxury,Senang,2033-04-14,6
381317,Tersier,Luxury,Baik,2033-04-15,6
328384,Primer,Kewajiban,Senang,2033-04-16,8
506419,Primer,Gaya Hidup,Tidak Baik,2033-04-17,9
702464,Tersier,Irasional,Senang,2033-04-18,3
599691,Tidak Terduga,Irasional,Senang,2033-04-19,10
579787,Primer,Kewajiban,Baik,2033-04-20,19
547904,Tidak Terduga,Gaya Hidup,Tidak Baik,2033-04-21,19
962456,Tersier,Esensial,Buruk,2033-04-22,6
170718,Tidak Terduga,Luxury,Baik,2033-04-23,20
922400,Tersier,Terencana,Senang,2033-04-24,1
558705,Tidak Terduga,Teratur,Senang,2033-04-25,1
520755,Sekunder,Sial,Buruk,2033-04-26,20
316090,Tidak Terduga,Irasional,Senang,2033-04-27,14
232177,Tersier,Esensial,Tidak Baik,2033-04-28,13
878102,Tidak Terduga,Sial,Senang,2033-04-29,6
148118,Sekunder,Terencana,Senang,2033-04-30,15
376747,Primer,Esensial,Buruk,2033-05-01,2
200387,Tidak Terduga,Kewajiban,Tidak Baik,2033-05-02,5
796634,Tersier,Sial,Tidak Baik,2033-05-03,14
511206,Sekunder,Sial,Baik,2033-05-04,13
709776,Primer,Luxury,Baik,2033-05-05,1
299761,Tidak Terduga,Esensial,Senang,2033-05-06,9
783504,Primer,Luxury,Buruk,2033-05-07,11
225243,Tidak Terduga,Terencana,Tidak Baik,2033-05-08,2
44768,Tidak Terduga,Irasional,Baik,2033-05-09,19
802399,Primer,Luxury,Buruk,2033-05-10,12
383487,Primer,Terencana,Tidak Baik,2033-05-11,14
859179,Sekunder,Esensial,Buruk,2033-05-12,7
339355,Tidak Terduga,Terencana,Senang,2033-05-13,6
625361,Tidak Terduga,Gaya Hidup,Baik,2033-05-14,3
737160,Primer,Terencana,Senang,2033-05-15,16
824068,Sekunder,Luxury,Senang,2033-05-16,10
232544,Primer,Irasional,Tidak Baik,2033-05-17,2
214019,Tersier,Esensial,Senang,2033-05-18,1
670632,Sekunder,Sial,Buruk,2033-05-19,8
927734,Tersier,Luxury,Buruk,2033-05-20,20
699752,Sekunder,Terencana,Tidak Baik,2033-05-21,3
970617,Tidak Terduga,Esensial,Buruk,2033-05-22,2
455187,Primer,Kewajiban,Senang,2033-05-23,3
897161,Sekunder,Luxury,Baik,2033-05-24,19
478479,Tidak Terduga,Esensial,Baik,2033-05-25,8
570310,Tidak Terduga,Irasional,Buruk,2033-05-26,8
373856,Tersier,Teratur,Senang,2033-05-27,12
120951,Tersier,Gaya Hidup,Tidak Baik,2033-05-28,7
450304,Tidak Terduga,Kewajiban,Buruk,2033-05-29,18
731765,Tersier,Kewajiban,Senang,2033-05-30,20
130018,Tidak Terduga,Gaya Hidup,Senang,2033-05-31,6
223757,Tidak Terduga,Gaya Hidup,Baik,2033-06-01,5
177442,Tidak Terduga,Sial,Buruk,2033-06-02,6
530646,Tersier,Irasional,Tidak Baik,2033-06-03,10
369320,Sekunder,Terencana,Baik,2033-06-04,15
290096,Tidak Terduga,Luxury,Buruk,2033-06-05,3
37161,Primer,Sial,Baik,2033-06-06,3
303453,Primer,Teratur,Buruk,2033-06-07,19
432206,Tersier,Sial,Buruk,2033-06-08,8
276961,Tidak Terduga,Esensial,Buruk,2033-06-09,13
498436,Tidak Terduga,Kewajiban,Senang,2033-06-10,1
820371,Sekunder,Luxury,Tidak Baik,2033-06-11,2
309963,Sekunder,Luxury,Senang,2033-06-12,14
375637,Primer,Esensial,Tidak Baik,2033-06-13,1
346613,Primer,Gaya Hidup,Baik,2033-06-14,17
640754,Primer,Kewajiban,Senang,2033-06-15,5
787997,Primer,Irasional,Tidak Baik,2033-06-16,15
630705,Tidak Terduga,Kewajiban,Senang,2033-06-17,16
41991,Primer,Luxury,Buruk,2033-06-18,2
304258,Sekunder,Terencana,Senang,2033-06-19,11
715436,Tidak Terduga,Irasional,Tidak Baik,2033-06-20,13
407017,Tersier,Irasional,Buruk,2033-06-21,9
756420,Sekunder,Esensial,Senang,2033-06-22,13
277781,Tersier,Gaya Hidup,Buruk,2033-06-23,4
95142,Primer,Terencana,Baik,2033-06-24,14
730224,Primer,Kewajiban,Baik,2033-06-25,2
153967,Tidak Terduga,Irasional,Buruk,2033-06-26,16
518002,Tidak Terduga,Kewajiban,Tidak Baik,2033-06-27,14
351709,Sekunder,Teratur,Baik,2033-06-28,5
197475,Tersier,Terencana,Tidak Baik,2033-06-29,13
455110,Tidak Terduga,Terencana,Buruk,2033-06-30,10
749400,Tidak Terduga,Teratur,Tidak Baik,2033-07-01,7
556930,Tersier,Esensial,Senang,2033-07-02,17
997946,Tersier,Luxury,Buruk,2033-07-03,12
968599,Primer,Sial,Buruk,2033-07-04,1
960927,Primer,Teratur,Baik,2033-07-05,1
767733,Tidak Terduga,Irasional,Tidak Baik,2033-07-06,19
837236,Primer,Terencana,Senang,2033-07-07,11
356084,Tidak Terduga,Gaya Hidup,Buruk,2033-07-08,8
753821,Tidak Terduga,Terencana,Tidak Baik,2033-07-09,15
153119,Tersier,Esensial,Buruk,2033-07-10,6
699737,Tidak Terduga,Irasional,Buruk,2033-07-11,7
990632,Tidak Terduga,Gaya Hidup,Baik,2033-07-12,9
339369,Tidak Terduga,Terencana,Tidak Baik,2033-07-13,14
415397,Primer,Terencana,Buruk,2033-07-14,3
674481,Primer,Esensial,Senang,2033-07-15,15
261577,Sekunder,Irasional,Tidak Baik,2033-07-16,14
259772,Tersier,Teratur,Buruk,2033-07-17,5
170057,Sekunder,Esensial,Tidak Baik,2033-07-18,8
531410,Tidak Terduga,Irasional,Baik,2033-07-19,4
190626,Tidak Terduga,Gaya Hidup,Senang,2033-07-20,7
507079,Sekunder,Terencana,Buruk,2033-07-21,7
814056,Tersier,Terencana,Senang,2033-07-22,14
665163,Tidak Terduga,Sial,Baik,2033-07-23,4
421774,Tidak Terduga,Luxury,Tidak Baik,2033-07-24,1
466045,Primer,Kewajiban,Senang,2033-07-25,20
766038,Tidak Terduga,Teratur,Buruk,2033-07-26,9
605914,Tidak Terduga,Teratur,Baik,2033-07-27,10
987136,Tidak Terduga,Esensial,Baik,2033-07-28,3
523699,Sekunder,Luxury,Tidak Baik,2033-07-29,14
824139,Primer,Teratur,Baik,2033-07-30,10
593628,Tidak Terduga,Kewajiban,Buruk,2033-07-31,5
870952,Tersier,Terencana,Tidak Baik,2033-08-01,7
726353,Tidak Terduga,Sial,Baik,2033-08-02,4
895708,Tidak Terduga,Irasional,Senang,2033-08-03,13
259021,Tersier,Luxury,Baik,2033-08-04,12
828867,Tersier,Irasional,Tidak Baik,2033-08-05,9
289486,Tersier,Sial,Buruk,2033-08-06,10
743390,Primer,Esensial,Baik,2033-08-07,4
821401,Primer,Luxury,Senang,2033-08-08,7
654756,Primer,Luxury,Buruk,2033-08-09,15
945548,Sekunder,Luxury,Baik,2033-08-10,6
855618,Tersier,Luxury,Tidak Baik,2033-08-11,15
115847,Tersier,Sial,Buruk,2033-08-12,16
581033,Primer,Gaya Hidup,Buruk,2033-08-13,13
498449,Tersier,Sial,Baik,2033-08-14,17
583829,Tidak Terduga,Sial,Buruk,2033-08-15,12
767952,Primer,Teratur,Senang,2033-08-16,16
409358,Tidak Terduga,Gaya Hidup,Buruk,2033-08-17,14
111896,Tersier,Irasional,Senang,2033-08-18,2
991800,Tersier,Terencana,Senang,2033-08-19,14
621573,Tidak Terduga,Irasional,Senang,2033-08-20,7
147659,Tersier,Esensial,Tidak Baik,2033-08-21,9
94758,Primer,Kewajiban,Senang,2033-08-22,20
899032,Sekunder,Sial,Baik,2033-08-23,10
604251,Sekunder,Luxury,Senang,2033-08-24,6
976746,Sekunder,Kewajiban,Baik,2033-08-25,20
560041,Tersier,Teratur,Tidak Baik,2033-08-26,2
241976,Primer,Luxury,Baik,2033-08-27,9
630521,Primer,Terencana,Baik,2033-08-28,14
592728,Tersier,Terencana,Buruk,2033-08-29,3
187131,Primer,Luxury,Senang,2033-08-30,16
202529,Tersier,Sial,Baik,2033-08-31,11
374056,Sekunder,Sial,Baik,2033-09-01,11
925993,Primer,Esensial,Buruk,2033-09-02,4
575617,Tersier,Gaya Hidup,Buruk,2033-09-03,17
493303,Primer,Gaya Hidup,Senang,2033-09-04,18
151886,Tidak Terduga,Luxury,Tidak Baik,2033-09-05,15
743341,Tidak Terduga,Irasional,Baik,2033-09-06,1
245379,Tidak Terduga,Irasional,Baik,2033-09-07,3
781742,Tersier,Esensial,Senang,2033-09-08,16
641474,Primer,Terencana,Tidak Baik,2033-09-09,20
542573,Tidak Terduga,Sial,Tidak Baik,2033-09-10,20
125359,Primer,Teratur,Senang,2033-09-11,19
972553,Tersier,Irasional,Buruk,2033-09-12,7
565167,Tidak Terduga,Gaya Hidup,Tidak Baik,2033-09-13,6
497122,Tidak Terduga,Irasional,Senang,2033-09-14,10
877975,Tersier,Kewajiban,Baik,2033-09-15,6
88338,Primer,Kewajiban,Tidak Baik,2033-09-16,2
505458,Tidak Terduga,Irasional,Tidak Baik,2033-09-17,6
168353,Primer,Teratur,Tidak Baik,2033-09-18,10
568179,Sekunder,Teratur,Buruk,2033-09-19,18
465604,Tersier,Kewajiban,Baik,2033-09-20,8
508987,Tidak Terduga,Terencana,Tidak Baik,2033-09-21,15
621303,Tersier,Gaya Hidup,Senang,2033-09-22,10
90541,Sekunder,Gaya Hidup,Senang,2033-09-23,9
615941,Tersier,Irasional,Buruk,2033-09-24,9
514838,Tersier,Irasional,Tidak Baik,2033-09-25,3
735448,Tidak Terduga,Luxury,Senang,2033-09-26,16
876112,Sekunder,Teratur,Baik,2033-09-27,6
353139,Tidak Terduga,Irasional,Tidak Baik,2033-09-28,8
788414,Primer,Terencana,Tidak Baik,2033-09-29,9
52827,Sekunder,Luxury,Senang,2033-09-30,12
445182,Tersier,Luxury,Buruk,2033-10-01,14
296817,Tersier,Kewajiban,Buruk,2033-10-02,11
886113,Primer,Luxury,Senang,2033-10-03,7
33161,Tersier,Irasional,Buruk,2033-10-04,17
812032,Tidak Terduga,Teratur,Buruk,2033-10-05,13
258486,Sekunder,Irasional,Senang,2033-10-06,19
636403,Primer,Sial,Baik,2033-10-07,9
106577,Primer,Sial,Tidak Baik,2033-10-08,15
77489,Tersier,Terencana,Senang,2033-10-09,19
474278,Tersier,Sial,Senang,2033-10-10,1
391264,Primer,Gaya Hidup,Buruk,2033-10-11,6
764406,Tidak Terduga,Gaya Hidup,Buruk,2033-10-12,12
96857,Tidak Terduga,Irasional,Baik,2033-10-13,10
597451,Sekunder,Terencana,Senang,2033-10-14,18
93182,Tersier,Esensial,Tidak Baik,2033-10-15,12
967656,Primer,Luxury,Senang,2033-10-16,8
102371,Tersier,Sial,Buruk,2033-10-17,13
525002,Tersier,Gaya Hidup,Tidak Baik,2033-10-18,5
63276,Tidak Terduga,Kewajiban,Buruk,2033-10-19,14
331036,Tersier,Irasional,Senang,2033-10-20,18
458728,Sekunder,Irasional,Baik,2033-10-21,19
218724,Tidak Terduga,Irasional,Tidak Baik,2033-10-22,2
836325,Tidak Terduga,Irasional,Baik,2033-10-23,9
172007,Tersier,Teratur,Buruk,2033-10-24,15
833028,Tidak Terduga,Esensial,Buruk,2033-10-25,6
702687,Sekunder,Teratur,Tidak Baik,2033-10-26,7
794715,Primer,Gaya Hidup,Buruk,2033-10-27,17
